Crime ID,Falls within,LSOA code,LSOA name,Latitude,Location,Longitude,Month,Outcome type,Reported by
5cad55e8a2fc13744a024b407cfd16a575c4961d792e57d36af70262bdd6a24b,Thames Valley Police,E01016416,Reading 012C,51.452273,On or near Granby Gardens,-0.948350,2026-06,Suspect charged,Thames Valley Police
9261581e1857b60615a0b60a1c7fac3110a70d4f22d8d14167a0b3706a436781,Thames Valley Police,E01028750,Vale of White Horse 003E,51.703283,On or near Mathews Way,-1.311205,2026-06,Unable to prosecute suspect,Thames Valley Police
1d695e96db86bdad999cc916e4f80eeaf7654c8561fd47eef49fcc4fdecd5740,Thames Valley Police,E01016208,Bracknell Forest 012B,51.368596,On or near Arlott Green,-0.783211,2026-06,Suspect charged,Thames Valley Police
0195f6a2d3964d3ff2fc95e6d42b8058994d99d5a765266cbfb8aa1b1a044c12,Thames Valley Police,E01017759,Buckinghamshire 047A,51.633421,On or near Parking Area,-0.569760,2026-06,Investigation complete; no suspect identified,Thames Valley Police
f8989a25399e450d3cc886ac54d80b686b58faeb2dc498c22d4172cc3b00e5b5,Thames Valley Police,E01016846,Milton Keynes 018D,52.033360,On or near High Trees,-0.739156,2026-06,Investigation complete; no suspect identified,Thames Valley Police
5e876fd4fc4d04869f5a83aa97ca907dee1255cd726c20f4017e44842b6af260,Thames Valley Police,E01033838,Reading 020C,51.451285,On or near Church Street,-0.968808,2026-06,Unable to prosecute suspect,Thames Valley Police
c4e34fbf39f85b0298c914e80a8d8ae240f31e370a842c35cb529b7d86fccc3d,Thames Valley Police,E01028698,Vale of White Horse 006D,51.671022,On or near Thornley Close,-1.298954,2026-06,Unable to prosecute suspect,Thames Valley Police
267b9d57abfb46aaa63be34b6af16ac68bb198eb3d6d17fc87f9817caf404812,Thames Valley Police,E01016261,West Berkshire 005B,51.466228,On or near Willow Gardens,-1.057323,2026-06,Unable to prosecute suspect,Thames Valley Police
5fefee09f176f59b916f1f22cb42634daf735ac689a117a75d373fdaf008e6ef,Thames Valley Police,E01028625,South Oxfordshire 009A,51.610716,On or near Cam Close,-1.236962,2026-06,Unable to prosecute suspect,Thames Valley Police
217a539c040bd632e22b7f315dba376189ca6702a51568ddd701d1eb6f2d070f,Thames Valley Police,E01028625,South Oxfordshire 009A,51.610716,On or near Cam Close,-1.236962,2026-06,Unable to prosecute suspect,Thames Valley Police
94c4557e7e66f52d62f0ede38148d8b02b157b0eb92d96be0e39a2077b111c6d,Thames Valley Police,E01033423,Reading 020A,51.455781,On or near Thorn Street,-0.978004,2026-06,Unable to prosecute suspect,Thames Valley Police
cb7fc2aca1c00a633d06b29c42a29282248637d10490b839173be12ba37b3073,Thames Valley Police,E01028467,Cherwell 013E,51.903049,On or near Parking Area,-1.150261,2026-06,Unable to prosecute suspect,Thames Valley Police
6716d62483fc5e70b46248f94de5024de91c52299ba7277af069796a522026be,Thames Valley Police,E01035750,South Oxfordshire 015G,51.591552,On or near Upper Cross Lane,-1.241989,2026-06,Unable to prosecute suspect,Thames Valley Police
a6809e13e74ee235f05d86188acd048d50e9ccd952d6994f89ac9e0fdbb8b2fe,Thames Valley Police,E01032734,Windsor and Maidenhead 005H,51.522803,On or near High Street,-0.720094,2026-06,Unable to prosecute suspect,Thames Valley Police
12debe497628e186094f467cf1fdb091db39cec265b3e2bdaf099b3e028b7bf0,Thames Valley Police,E01028765,West Oxfordshire 015B,51.729632,On or near Pollard Place,-1.542660,2026-06,Unable to prosecute suspect,Thames Valley Police
ab11f83e915a5082d68cd2c48ff436820a24a7fce8191d00953746dcfce674c5,Thames Valley Police,E01033856,West Berkshire 019I,51.401277,On or near Mansion House Street,-1.323799,2026-06,Unable to prosecute suspect,Thames Valley Police
de56ddddc27c0a07417136c871d7edd483c1a189ca0db3d15d863459b5f231bd,Thames Valley Police,E01016208,Bracknell Forest 012B,51.368596,On or near Arlott Green,-0.783211,2026-06,Suspect charged,Thames Valley Police
26df86bc6db3d78c2ba43b5f6eefb906dafe2f3b15b2af060aabf201739c7303,Thames Valley Police,E01033418,Reading 019A,51.456935,On or near Kenavon Drive,-0.959958,2026-06,Unable to prosecute suspect,Thames Valley Police
5aa742c23473d45cd47aca9af1e38b4219c828a22984b6601a3f2662f950d169,Thames Valley Police,E01033417,Reading 010F,51.451593,On or near Petrol Station,-0.960644,2026-06,Unable to prosecute suspect,Thames Valley Police
35e943d09ba2bc132a15695805e0a96ea8e191aa41b353d78906e7975f2f75ce,Thames Valley Police,E01028819,West Oxfordshire 010F,51.785357,On or near Holloway Road,-1.489821,2026-06,Unable to prosecute suspect,Thames Valley Police
909fbd0bf88bd10b1986c766f4a52128c9a92ac331282f33ff075542dc2caf1a,Thames Valley Police,E01016822,Milton Keynes 022A,52.022055,On or near Fyfield Barrow,-0.687823,2026-06,Unable to prosecute suspect,Thames Valley Police
17616c9aa80988a03ff5b96e352a2792be16388df279aa832bca585687573a39,Thames Valley Police,E01016822,Milton Keynes 022A,52.022055,On or near Fyfield Barrow,-0.687823,2026-06,Action to be taken by another organisation,Thames Valley Police
077dc4b3a744dab34652dd97f9744ff2449297b399630fa36baabf2532431782,Thames Valley Police,E01016450,Slough 001A,51.533416,On or near Torquay Spur,-0.619609,2026-06,Unable to prosecute suspect,Thames Valley Police
fbf03d3e3bd33126dfca6feabbf3849cd91e8bd644a01797a9b41b32f309d0da,Thames Valley Police,E01016345,West Berkshire 009D,51.435511,On or near Spring Gardens,-1.085592,2026-06,Unable to prosecute suspect,Thames Valley Police
d9002d8e2eb0eb0f2df64682bf1143d41df0c3bfc6e37853f8d0bace5dca99ed,Thames Valley Police,E01033522,Milton Keynes 036E,52.025758,On or near Orkney Way,-0.817624,2026-06,Unable to prosecute suspect,Thames Valley Police
fce65e7b38590faa0cadf5d9f3e6b00c1b4e346cfd5d744f3ef327281db3f2b2,Thames Valley Police,E01017665,Buckinghamshire 013A,51.827290,On or near Coventon Road,-0.825337,2026-06,Investigation complete; no suspect identified,Thames Valley Police
f64778417b2dcda54aac61400a6b726e67ceb18a2e1ab91e8ccdc455f3593dbb,Thames Valley Police,E01016462,Slough 009A,51.507187,On or near Police Station,-0.597664,2026-06,Unable to prosecute suspect,Thames Valley Police
156a35182ba7228f7485449266a6fcf8c890a6c78610f18ba7a9a9c5a5a30f17,Thames Valley Police,E01033522,Milton Keynes 036E,52.025758,On or near Orkney Way,-0.817624,2026-06,Unable to prosecute suspect,Thames Valley Police
2ddb990045c0ac049b43b302204795f5bd9b73f340284216b25ac06e6db6954f,Thames Valley Police,E01016427,Reading 003C,51.475721,On or near Picton Way,-0.968344,2026-06,Unable to prosecute suspect,Thames Valley Police
80cf09645a768d2a1446ff6cfa81b784258fabfe74b3bb9b5e784f938aa715ef,Thames Valley Police,E01033415,Reading 019B,51.455778,On or near Abbey Street,-0.966390,2026-06,Suspect charged,Thames Valley Police
20d0bceb8a9d088c5de0453c5dcf35d4f981f143109798bf6b93732b933abc00,Thames Valley Police,E01016483,Slough 002A,51.523483,On or near Farnham Road,-0.615297,2026-06,Unable to prosecute suspect,Thames Valley Police
cc58f31c2f3bbd78c61bceb448d707b3b633f8d228958a206d47a338bb2858bd,Thames Valley Police,E01016434,Reading 009C,51.453842,On or near Combe Road,-1.026002,2026-06,Unable to prosecute suspect,Thames Valley Police
3a9aad6cb0afcefd544f5b289da7120a5d275f95a2550c1d8b9d10dfa010552e,Thames Valley Police,E01016844,Milton Keynes 023D,52.022567,On or near Further/Higher Educational Building,-0.745095,2026-06,Unable to prosecute suspect,Thames Valley Police
62757a01407fb72592a688937a87c7de1020326b1fce4e0f9666d9417fc9cea9,Thames Valley Police,E01035754,Vale of White Horse 007E,51.680852,On or near Paddock Mews,-1.429164,2026-06,Unable to prosecute suspect,Thames Valley Police
7593db15dc9beb44e52a29b11940184c8d4ca242331cf40c7fd81cc7528f5cc5,Thames Valley Police,E01016359,Reading 007C,51.458685,On or near Battle Square,-0.996738,2026-06,Investigation complete; no suspect identified,Thames Valley Police
a322119b7d022b0a0a09e70d95ecdeab44e4b6a12ddc049d9f8e98f57e6af440,Thames Valley Police,E01016406,Reading 010E,51.451938,On or near Sports/Recreation Area,-0.937117,2026-06,Local resolution,Thames Valley Police
d207ba0c710623a9a62b73515531d7c323070322fa63cd094a4e9a4ea4a8f13b,Thames Valley Police,E01028603,South Oxfordshire 007B,51.680713,On or near Bear Lane,-1.130548,2026-06,Unable to prosecute suspect,Thames Valley Police
47545d78417a35e0732ea9f3c5bf3e9762aa0c09cdcec7b18658ec7be3649d0f,Thames Valley Police,E01028603,South Oxfordshire 007B,51.680713,On or near Bear Lane,-1.130548,2026-06,Unable to prosecute suspect,Thames Valley Police
a2d05d7c6e159fa8e4fa99fa01102e192075868a6c6527e3904e026987e0e963,Thames Valley Police,E01028788,West Oxfordshire 006A,51.795302,On or near The Tennis,-1.341545,2026-06,Unable to prosecute suspect,Thames Valley Police
5f6e58febcb65cbf612cf9a4f9ef1f5cf3ae21c4cf54be63e4f19c12ef314b38,Thames Valley Police,E01016492,Slough 013D,51.499516,On or near Formby Close,-0.529365,2026-06,Suspect charged,Thames Valley Police
221784916e6d35a6a6e64171c7890e6f98bf71c1bd9231078bfdc79e7bce9358,Thames Valley Police,E01028522,Oxford 008B,51.750541,On or near Further/Higher Educational Building,-1.265087,2026-06,Suspect charged,Thames Valley Police
98ddcf3fbf9a79d09f305f93f5393198a3f3c6cffa8bd803961b4deca56e0e6b,Thames Valley Police,E01016339,West Berkshire 011F,51.396306,On or near Yeomanry Close,-1.251572,2026-06,Unable to prosecute suspect,Thames Valley Police
d5baf0e9c9c97b92123b08146a59d4bfa839bc48358689dd5ab61019e363155b,Thames Valley Police,E01016544,Windsor and Maidenhead 010A,51.480594,On or near Bachelors Acre,-0.608690,2026-06,Unable to prosecute suspect,Thames Valley Police
f70e942a98e1bf8ab4eb6679b511b9ae1735737abc38f96cdf5a035b53fd7b70,Thames Valley Police,E01033523,Milton Keynes 036D,52.017587,On or near Clifton Moor,-0.809854,2026-06,Unable to prosecute suspect,Thames Valley Police
e5c9850466ec9d8c0e0970ab42ddc550db2f912dd404b225308ce7c5d9be3397,Thames Valley Police,E01016544,Windsor and Maidenhead 010A,51.480594,On or near Bachelors Acre,-0.608690,2026-06,Unable to prosecute suspect,Thames Valley Police
2b6a03e92bf3e15759a7aedcb0022cb8f1a07f8725142beef2e3f8e54db289d9,Thames Valley Police,E01016544,Windsor and Maidenhead 010A,51.480594,On or near Bachelors Acre,-0.608690,2026-06,Unable to prosecute suspect,Thames Valley Police
3ad0c742e371b7f56685e8e0cf8cf1eacb6c7294da3c53f52a27ebfa8987be0a,Thames Valley Police,E01032955,Buckinghamshire 015D,51.811987,On or near Viridian Square,-0.808400,2026-06,Unable to prosecute suspect,Thames Valley Police
14f08586b3d28d2d3c973896c57a60f109dc3be2bdf0dac8a7888328216dff3f,Thames Valley Police,E01016289,West Berkshire 021A,51.373270,On or near Conifer Crest,-1.348046,2026-06,Unable to prosecute suspect,Thames Valley Police
c49da87e8714cff98714783066c677d913d759e7e2f781d671a5dbcc9d793b5c,Thames Valley Police,E01032730,Slough 009G,51.511379,On or near Gatewick Close,-0.600100,2026-06,Unable to prosecute suspect,Thames Valley Police
af86bae59fdaac70f63f25b6e6f286873c33a122656f22c581e401478ec56d27,Thames Valley Police,E01016640,Wokingham 019F,51.376896,On or near Petrol Station,-0.856455,2026-06,Suspect charged,Thames Valley Police
7ab75ae4d392bf88092736edaf43d7efa5bae35c698abbf6f1dd570c90f1f28f,Thames Valley Police,E01028541,Oxford 012A,51.739715,On or near Summerfield,-1.255024,2026-06,Unable to prosecute suspect,Thames Valley Police
60edf460551f48fc15973bc07bc89b006abbab3c32dc9080559644e57956ecc3,Thames Valley Police,E01016828,Milton Keynes 022E,52.014730,On or near Seagrave Court,-0.703556,2026-06,Investigation complete; no suspect identified,Thames Valley Police
fa0e5bbed13e891acd5debd2aad89191a4791491d2e6af3f3edaeab2ff2f07a5,Thames Valley Police,E01028435,Cherwell 004A,52.064163,On or near Parking Area,-1.331255,2026-06,Unable to prosecute suspect,Thames Valley Police
a765a9c59bc5fb3b79037f272cf12180fdfe554b29be1888abbc1d7c65166f51,Thames Valley Police,E01016462,Slough 009A,51.506111,On or near Chalvey Road East,-0.600924,2026-06,Unable to prosecute suspect,Thames Valley Police
dfc29890fda653c8fe400313577e58aa6b24ab6ef434a6c15879f10c0fd9f827,Thames Valley Police,E01017724,Buckinghamshire 020D,51.799224,On or near Lynher Close,-0.820484,2026-06,Unable to prosecute suspect,Thames Valley Police
f3a80d9bd51c492b3f7ddbcfeb498292e38b93f7a5bb94793431a2ba95b18143,Thames Valley Police,E01028435,Cherwell 004A,52.061103,On or near High Street,-1.337018,2026-06,Unable to prosecute suspect,Thames Valley Police
c5fa51753b4d052038550613bfafa990e37ec08ea06ac714b5317abcbf701e16,Thames Valley Police,E01017694,Buckinghamshire 004B,51.914640,On or near Tuscans Close,-1.001629,2026-06,Further investigation is not in the public interest,Thames Valley Police
5c50114408213f0f660046c6138b4075d6ccd0798c899edce28221abd2c6e3f7,Thames Valley Police,E01017724,Buckinghamshire 020D,51.799224,On or near Lynher Close,-0.820484,2026-06,Unable to prosecute suspect,Thames Valley Police
cc2697d26e2b19661434ed60a86a401e14a1e5c1d2015af1be122c2ccfb9df27,Thames Valley Police,E01017839,Buckinghamshire 049D,51.630039,On or near Castle Street,-0.749255,2026-06,Unable to prosecute suspect,Thames Valley Police
5d9dc0dc5e04e26fa47b7654f1ea22702ef767cf62aaaec07e37e94d48b3c8b3,Thames Valley Police,E01017882,Buckinghamshire 036C,51.645148,On or near Tylers Road,-0.700682,2026-06,Unable to prosecute suspect,Thames Valley Police
8dfceaa4d34f4da2df3aed45ce0d2c477ac01ba2e1217309724ddfbf7bc457f7,Thames Valley Police,E01028530,Oxford 015D,51.731883,On or near Parking Area,-1.218952,2026-06,Suspect charged,Thames Valley Police
3f65136aa2728fd2dc488ec92f4a0ed7e32b45a8e67e471d191a2caae88dfa28,Thames Valley Police,E01028582,Oxford 011D,51.749751,On or near Dawson Street,-1.242633,2026-06,Offender given a caution,Thames Valley Police
b0130a38529f1b133a69f514fa36ff2e0728772b801864ee342d348ebd73e8f3,Thames Valley Police,E01016750,Milton Keynes 028C,52.003122,On or near Sparsholt Close,-0.774925,2026-06,Unable to prosecute suspect,Thames Valley Police
bb08723898a8ecb82233a6477c955d2c1c66760a8d474b90c15bbf6f4b62a003,Thames Valley Police,E01016259,West Berkshire 006A,51.441299,On or near Park/Open Space,-1.061318,2026-06,Local resolution,Thames Valley Police
b5e374b403b3551de9d40de178836196e0b576e9eed7d8f6b4d4639484dfed35,Thames Valley Police,E01017841,Buckinghamshire 049F,51.617463,On or near Monty Seymour Grove,-0.765764,2026-06,Local resolution,Thames Valley Police
991c9c959bc810cccdf72e894e5f634166995234bccfe91af30a5e5c98e64d7d,Thames Valley Police,E01016728,Milton Keynes 021C,52.029187,On or near Wynyard Court,-0.757712,2026-06,Unable to prosecute suspect,Thames Valley Police
375467fac2831e560179987ed09265706fbe6ae4f7cbd8e2ff6397c73faf7dc9,Thames Valley Police,E01028532,Oxford 019A,51.738522,On or near Parking Area,-1.219533,2026-06,Unable to prosecute suspect,Thames Valley Police
0e86ad668b87ee3476fdc8acd22413298af0724b744e6eb891fc8f0c362b46af,Thames Valley Police,E01028716,Vale of White Horse 009A,51.648637,On or near Sands Hill,-1.583482,2026-06,Unable to prosecute suspect,Thames Valley Police
db528994da3a63fc04005e3070143b0a9c8d57b16f03c0a1bbafca3c805af63c,Thames Valley Police,E01016224,Bracknell Forest 006D,51.404843,On or near Ripplesmere,-0.737321,2026-06,Unable to prosecute suspect,Thames Valley Police
e45f3390d3b770218a670921011b9031e5d1e9068cdaec1fe7c3acd1b59986b8,Thames Valley Police,E01032724,Bracknell Forest 006F,51.417086,On or near Fielden Place,-0.738537,2026-06,Unable to prosecute suspect,Thames Valley Police
6d23c9c3aca50a2f76ad47db4447daff1d4fb10d7ea777a3c94dc15e73e4dd9f,Thames Valley Police,E01017861,Buckinghamshire 038E,51.641767,On or near Falcon Rise,-0.783747,2026-06,Unable to prosecute suspect,Thames Valley Police
ba69f784a350246bf693b50ad540369535c596c065bdc091658e6e00657e55d1,Thames Valley Police,E01017827,Buckinghamshire 067D,51.503917,On or near Thorney Mill Road,-0.492784,2026-06,Unable to prosecute suspect,Thames Valley Police
93c36520f0dadf678f2c427045c89fe0fe5208a878901b43bffe9f811592a2e9,Thames Valley Police,E01033969,Buckinghamshire 024F,51.768659,On or near Oakwood Close,-0.725399,2026-06,Unable to prosecute suspect,Thames Valley Police
77ec917ef98edc51dcda9fcee55029dd1ba16315d179e6e1ae29a2b149f954d4,Thames Valley Police,E01016572,Windsor and Maidenhead 001B,51.535531,On or near Deansfield Close,-0.738841,2026-06,Unable to prosecute suspect,Thames Valley Police
5235a602a7284675b10d50580df1808417d654620232f9d34162e27c48bbd855,Thames Valley Police,E01016588,Windsor and Maidenhead 016D,51.460168,On or near Robin Willis Way,-0.585790,2026-06,Unable to prosecute suspect,Thames Valley Police
c99cdd703b3cc79a205661340b2137e5734b0d2af7bf61ebf3d575c756c7479a,Thames Valley Police,E01016500,Slough 012A,51.500339,On or near Paget Road,-0.551382,2026-06,Unable to prosecute suspect,Thames Valley Police
1cd2263b92380e3d292a62e9ce09ffe5b925c1f46ff9bccbfe8ee11c9604b878,Thames Valley Police,E01016804,Milton Keynes 009D,52.060623,On or near Purbeck,-0.774271,2026-06,Unable to prosecute suspect,Thames Valley Police
a5e100be372dee0090b5f8540de7f8676c4187fe6b8fc14e034ad8695320d38f,Thames Valley Police,E01028692,Vale of White Horse 008C,51.661532,On or near Cotman Close,-1.290845,2026-06,Unable to prosecute suspect,Thames Valley Police
fb02d9bb1af50abec04f718ec442873c97fd964a0d19e919708adc3cb334d3ca,Thames Valley Police,E01033415,Reading 019B,51.454997,On or near King Street,-0.969631,2026-06,Unable to prosecute suspect,Thames Valley Police
045845542dd3d6a4fd1a902272f5ad059f4925bb46c3dc6dfa089c5daaefe87d,Thames Valley Police,E01033500,Milton Keynes 014F,52.041456,On or near Police Station,-0.766689,2026-06,Offender given a caution,Thames Valley Police
5b64721c0f6539539df859c584de67d851ab244bdcbaa630fb507224149cbfa6,Thames Valley Police,E01017730,Buckinghamshire 024D,51.764439,On or near The Poplars,-0.740140,2026-06,Unable to prosecute suspect,Thames Valley Police
76485dd78b7db98d5f878ffc2b3a4f4d98a5ac3e064c0332ab3e48686b0450b5,Thames Valley Police,E01017665,Buckinghamshire 013A,51.822109,On or near Goldswain End,-0.828751,2026-06,Unable to prosecute suspect,Thames Valley Police
f49b7e98cc3648204df32d6669d6ea382dd5f7ec87930310aa21e1585d595aea,Thames Valley Police,E01016401,Reading 012A,51.447787,On or near Theatre/Concert Hall,-0.940509,2026-06,Local resolution,Thames Valley Police
a1225eaabb7537f43dd58c4c56d1fe5969eafb1e4ce2bc1f1e885178ab542344,Thames Valley Police,E01032961,Buckinghamshire 015E,51.817844,On or near Parking Area,-0.810524,2026-06,Suspect charged,Thames Valley Police
125746c4a4c1e5bebe0f250b923b8006e780cc69da7b3e11f484cbc8e190d710,Thames Valley Police,E01028742,Vale of White Horse 002F,51.751755,On or near Chapel Way,-1.297503,2026-06,Unable to prosecute suspect,Thames Valley Police
987172bdb1347b505d6d2dcab0129b3ecf88a53a7aded7f000257de47be565a1,Thames Valley Police,E01035757,Vale of White Horse 014G,51.588935,On or near Alfred Street,-1.427516,2026-06,Unable to prosecute suspect,Thames Valley Police
79b0b4aba2eb33a1f2e472e9ceaf1128e6dd0a0b924b007bbad4a41d7a03194e,Thames Valley Police,E01028435,Cherwell 004A,52.063938,On or near Spiceball Park Road,-1.332775,2026-06,Unable to prosecute suspect,Thames Valley Police
00039e2b6bd1a841983cffee2747a06ff8ef8bec8d8b6cacd0331cc8e61d2225,Thames Valley Police,E01017792,Buckinghamshire 030C,51.700032,On or near Springfield Road,-0.605646,2026-06,Unable to prosecute suspect,Thames Valley Police
93d76b6e6dd52556212b7f57d1ab4d5cc52783a2decf7e00517387423ac1a07b,Thames Valley Police,E01016804,Milton Keynes 009D,52.052986,On or near Petrol Station,-0.768792,2026-06,Offender given a caution,Thames Valley Police
7a491a08d19175b57d240278269822e367ebcefbbbe4f7c3146080d3f780882b,Thames Valley Police,E01028540,Oxford 006F,51.765347,On or near Snowdon Mede,-1.226838,2026-06,Further investigation is not in the public interest,Thames Valley Police
1fb6e26e369f016769e855fbe799cedaeb253b2481fe63ead4fb78aa1eba77bc,Thames Valley Police,E01017790,Buckinghamshire 027E,51.719825,On or near Upper Belmont Road,-0.616416,2026-06,Unable to prosecute suspect,Thames Valley Police
1a18e1c1fdc7b9eb43616533315c4ffaad6a5127fff04914d09d5b9407c72a6d,Thames Valley Police,E01017832,Buckinghamshire 064C,51.532573,On or near Mobbs Close,-0.585119,2026-06,Unable to prosecute suspect,Thames Valley Police
f02c75096c394da044ef06fdba457c546b343e7f5b9b71fd410d4fa8f46b06f5,Thames Valley Police,E01016544,Windsor and Maidenhead 010A,51.482205,On or near Athlone Square,-0.613379,2026-06,Unable to prosecute suspect,Thames Valley Police
74b40f53e423a4cccc810fb0a2d2633eb7fdd982dccf7b6d307a8f4cd1865467,Thames Valley Police,E01033499,Milton Keynes 014E,52.043022,On or near Secklow Gate,-0.754062,2026-06,Unable to prosecute suspect,Thames Valley Police
11d3ffad73244e03f1dffdbfecab3b5f55b078137642098e3c3712c9e85252d9,Thames Valley Police,E01016255,West Berkshire 011B,51.398878,On or near New Road Hill,-1.180275,2026-06,Investigation complete; no suspect identified,Thames Valley Police
9c5e2d659afb575a680692e368fdc0ed0e00ff7369694efbbbd7a7e293e36ba3,Thames Valley Police,E01028652,South Oxfordshire 016C,51.538456,On or near Shopping Area,-0.905239,2026-06,Unable to prosecute suspect,Thames Valley Police
9cd71a296a639b3ad9deddb44ade75f115e601ddad80a8113ff412517d54eacd,Thames Valley Police,E01016769,Milton Keynes 007B,52.064900,On or near Ketton Close,-0.718194,2026-06,Unable to prosecute suspect,Thames Valley Police
43f01c4cd7dd30b6748946d1904dda46596c1d753aad608c098f51604fd23ce5,Thames Valley Police,E01016464,Slough 009C,51.510178,On or near Ellis Avenue,-0.602716,2026-06,Unable to prosecute suspect,Thames Valley Police
292cd4928c25c2e79c3187faf6cb2bae52a8b1f5311da58990533afeb64927fc,Thames Valley Police,E01016783,Milton Keynes 035A,52.036896,On or near Shopping Area,-0.688278,2026-06,Unable to prosecute suspect,Thames Valley Police
393e23b7158ef68b7c138bdeac7bcd3e2df0ccbdf2aec455deeaf716e6a5270a,Thames Valley Police,E01033499,Milton Keynes 014E,52.042761,On or near Lower Twelfth Street,-0.749754,2026-06,Unable to prosecute suspect,Thames Valley Police
3112078b0234757d32950698e1805ea8996209b561655e1685612843e776e979,Thames Valley Police,E01016241,Bracknell Forest 004C,51.421464,On or near Farm Close,-0.771510,2026-06,Unable to prosecute suspect,Thames Valley Police
810248d24988e0779e27fb3e05b2d2e18bfd0df230866368f77937076766bf75,Thames Valley Police,E01032941,Cherwell 004G,52.062060,On or near Levenot Close,-1.320405,2026-06,Unable to prosecute suspect,Thames Valley Police
c2b818a58fa6d51755a7202b467b413f8c0b1b5666c8ab5d6f664b4795df9e5e,Thames Valley Police,E01016843,Milton Keynes 023C,52.020819,On or near Colne,-0.724322,2026-06,Action to be taken by another organisation,Thames Valley Police
06490d530cbc2a660a9c9848b79bdfca0ebffcca6d9491e82015c07c473edf63,Thames Valley Police,E01033499,Milton Keynes 014E,52.043022,On or near Secklow Gate,-0.754062,2026-06,Suspect charged,Thames Valley Police
4a318a6395b2414736d5edab8b6e95ca7e36be51f33c203ee0cbc225167bb3ef,Thames Valley Police,E01016339,West Berkshire 011F,51.380981,On or near Hospital,-1.249739,2026-06,Suspect charged,Thames Valley Police
48486efe7ea2a0716865fac1739458a4f11a4b6c71cd26f4c9a2c06f2fc1d1f6,Thames Valley Police,E01028623,South Oxfordshire 010C,51.606127,On or near Broadway,-1.239176,2026-06,Unable to prosecute suspect,Thames Valley Police
03da95233e94bc97b74f141ea5b596baccecd3e0f3c5917cf3be0ef064c195f6,Thames Valley Police,E01016472,Slough 006F,51.514947,On or near Harrison Way,-0.651398,2026-06,Unable to prosecute suspect,Thames Valley Police
0be040c83d0b77b9e321c4b8d64c5ba875586d4144c35fee31cd71d24748ada7,Thames Valley Police,E01016784,Milton Keynes 016D,52.033052,On or near Troutbeck,-0.733042,2026-06,Unable to prosecute suspect,Thames Valley Police
08b9406efdb49222d0a4e66a18d5a9e4c2116d0c805a5d69d813ac85da1fc5ed,Thames Valley Police,E01017910,Buckinghamshire 051A,51.627277,On or near Stuart Road,-0.741544,2026-06,Unable to prosecute suspect,Thames Valley Police
8c9d1ec982738d34fd8eb14271013f5876d0f84e14e45dfccb2e49e07958fe94,Thames Valley Police,E01016784,Milton Keynes 016D,52.034698,On or near Ambridge Grove,-0.733155,2026-06,Unable to prosecute suspect,Thames Valley Police
5e712995aadee7b36fdd74ee655ba457dfd17a6d143d15920c40e1e2cf6b8d82,Thames Valley Police,E01016555,Windsor and Maidenhead 014D,51.478112,On or near Manor Road,-0.642462,2026-06,Unable to prosecute suspect,Thames Valley Police
945e07427fe391be4e249b858e4751395c7f871f0de2e9ef4dbe9562b59b23b1,Thames Valley Police,E01028748,Vale of White Horse 016D,51.613393,On or near Lapwing Lane,-1.644042,2026-06,Unable to prosecute suspect,Thames Valley Police
6be7cfa2a1d7ee863dd376bbc6b665ac6d67d80521be7950f56802a0cc92ed80,Thames Valley Police,E01016493,Slough 003A,51.522287,On or near Westlands Close,-0.655491,2026-06,Unable to prosecute suspect,Thames Valley Police
721fb4938106c1c5ced2fc05dc46bc2ec3d0c1401f488d7a5e26d8235737a9fe,Thames Valley Police,E01033415,Reading 019B,51.458472,On or near A329,-0.977282,2026-06,Unable to prosecute suspect,Thames Valley Police
e9a420f854a7dee5575e9418dadf97ac749a1da840e1dffe1cfd3401d673ab43,Thames Valley Police,E01016463,Slough 009B,51.507660,On or near Church Street,-0.609479,2026-06,Unable to prosecute suspect,Thames Valley Police
2f1fb3fd4a631d33305510cc2c9fb18a74ac6f0186b782ce9b9fa30b7b38d2bd,Thames Valley Police,E01032733,Windsor and Maidenhead 005G,51.521881,On or near St Ives Road,-0.718059,2026-06,Unable to prosecute suspect,Thames Valley Police
54854dc097d66dff4f52d6716510105cdf514c0093a82b2009cb6b642c0a9575,Thames Valley Police,E01033975,Buckinghamshire 051F,51.617089,On or near Meadow Close,-0.719019,2026-06,Unable to prosecute suspect,Thames Valley Police
bc53c313f8fe66d0fbaf66a0a68fb87624948b50ef8383f39829cc736011a82b,Thames Valley Police,E01016544,Windsor and Maidenhead 010A,51.482633,On or near Shopping Area,-0.610025,2026-06,Investigation complete; no suspect identified,Thames Valley Police
d59e8246e3120d1ba443fdf596e2db4ca059646c5120ba6e44b9b49c2f7fd623,Thames Valley Police,E01028537,Oxford 006D,51.760936,On or near Stephen Road,-1.212525,2026-06,Unable to prosecute suspect,Thames Valley Police
423f7cbadb8f958e87e47453fa3f3fc71658b718664f14831d87c1c9f11bedd2,Thames Valley Police,E01028724,Vale of White Horse 011D,51.608904,On or near Colne Close,-1.427293,2026-06,Unable to prosecute suspect,Thames Valley Police
911749c93c561f0ccc44265cfbc5cd38f34ad8a43c1ecb8c68ebf3496a1ac66b,Thames Valley Police,E01028546,Oxford 014B,51.736194,On or near Nixon Road,-1.234591,2026-06,Unable to prosecute suspect,Thames Valley Police
